layer,sheet_name,field_name,field_description,row_granularity,data_type,nullable,primary_key,foreign_key,source_system,source_entityset,source_property,field_classification,validation_rule,example_value,incremental_rule,deletion_rule,ai_seller_direct,future_consumer,expected_rows_current_scope,confirmed_status,notes
MEDIA,RAW_COLOR_SCHEMES,red_raw,Original red channel,one row per referenced 1C color scheme,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,Red,ORIGINAL,0..255,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,green_raw,Original green channel,one row per referenced 1C color scheme,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,Green,ORIGINAL,0..255,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,blue_raw,Original blue channel,one row per referenced 1C color scheme,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,Blue,ORIGINAL,0..255,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,palette_id,Palette reference,one row per referenced 1C color scheme,uuid,YES,NO,RAW_COLOR_PALETTES.palette_id,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,Палитра_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,deletion_mark,Deletion mark,one row per referenced 1C color scheme,boolean,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,DeletionMark,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,source_system_id,Идентификатор системы-источника,one row per referenced 1C color scheme,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,source_entityset,Точный опубликованный EntitySet,one row per referenced 1C color scheme,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per referenced 1C color scheme,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_SCHEMES,extraction_run_id,"Запуск, в котором получена запись",one row per referenced 1C color scheme,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяСхема,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,886,CONFIRMED_SOURCE,
MEDIA,RAW_COLOR_PALETTES,palette_id,Palette GUID,one row per palette referenced by color schemes,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,name_raw,Original palette name,one row per palette referenced by color schemes,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Description,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,sort_order_raw,Original palette sort order,one row per palette referenced by color schemes,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Сортировка,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,hex_raw,Original palette HEX,one row per palette referenced by color schemes,text,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Hex,ORIGINAL,^#?[0-9A-Fa-f]{6}$ when populated,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,red_raw,Original red channel,one row per palette referenced by color schemes,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Red,ORIGINAL,0..255,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,green_raw,Original green channel,one row per palette referenced by color schemes,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Green,ORIGINAL,0..255,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,blue_raw,Original blue channel,one row per palette referenced by color schemes,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,Blue,ORIGINAL,0..255,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,deletion_mark,Deletion mark,one row per palette referenced by color schemes,boolean,YES,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,DeletionMark,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,source_system_id,Идентификатор системы-источника,one row per palette referenced by color schemes,text,NO,NO,RAW_SOURCE_SYSTEMS.source_system_id,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,TECHNICAL,TECHNICAL,Not blank,1C_STANDARD_ODATA,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,source_entityset,Точный опубликованный EntitySet,one row per palette referenced by color schemes,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,TECHNICAL,TECHNICAL,Not blank,Catalog_Номенклатура,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,source_record_id,Стабильный ключ исходной записи или канонический составной ключ,one row per palette referenced by color schemes,text,NO,NO,,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,TECHNICAL,TECHNICAL,Not blank,guid-or-composite-key,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_COLOR_PALETTES,extraction_run_id,"Запуск, в котором получена запись",one row per palette referenced by color schemes,text,NO,NO,RAW_EXTRACTION_RUNS.run_id,1C_STANDARD_ODATA,Catalog_iq_ЦветоваяПалитра,TECHNICAL,TECHNICAL,Not blank,run_20260717T120000Z,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,20 referenced palettes observed; exact extraction validation required,CONFIRMED_ENTITYSET_AND_FIELD_LIST; COUNT_PENDING,
MEDIA,RAW_PRODUCT_FILES,file_id,Attached-file GUID,one row per attached product file,uuid,NO,YES,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,Ref_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,owner_id,Owner GUID,one row per attached product file,uuid,NO,NO,RAW_PRODUCTS.product_id,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,ВладелецФайла_Key,ORIGINAL,UUID text; lowercase canonical 8-4-4-4-12,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,owner_type,Technical owner type,one row per attached product file,text,NO,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,TECHNICAL_FROM_ENTITYSET,TECHNICAL,Not blank,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,file_role_raw,Role explicitly published by source,one row per attached product file,text,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,UNCONFIRMED_SOURCE,ORIGINAL,Null unless source field is confirmed,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,name_raw,Original file name/description,one row per attached product file,text,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,Description,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,description_raw,Original file description,one row per attached product file,text,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,Описание,ORIGINAL,,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,extension_raw,Original extension,one row per attached product file,text,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,Расширение,ORIGINAL,Lowercase comparison only; raw preserved,jpg,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,mime_type_derived,MIME inferred only from validated magic/extension,one row per attached product file,text,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,DERIVE(extension or magic),DERIVED,image/jpeg|image/png when validated,,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,size_bytes_raw,Original declared size,one row per attached product file,integer,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,Размер,ORIGINAL,>=0,48135,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
MEDIA,RAW_PRODUCT_FILES,storage_type_raw,Original storage type,one row per attached product file,text,YES,NO,,1C_STANDARD_ODATA,Catalog_НоменклатураПрисоединенныеФайлы,ТипХраненияФайла,ORIGINAL,Preserve enum,ВИнформационнойБазе,UPSERT by primary key inside the run scope; never overwrite CURRENT RAW,"Preserve source deletion/status flag; use logical tombstone, never hard-delete historical run evidence",NO,audit only,445,CONFIRMED_SOURCE,
